number,gt_snippet,whisper_snippet,type,variant,score,dataset,folder
1,shareholders meeting in march the dividend is proposed at 5 1 2 danish kroner per share up by 5 from the,annual shareholders meeting in march the dividend is proposed at 5.5 danish kroner per share up by 5 from the,wrong,GPT-4o mini Transcribe,97.0873786407767,combined_22,4483297
30,that we are on track to meet 12 of our 30 non financial targets while the the targets are for 2022,that we are on track to meet 12 of our 13 non financial targets while the targets are for 2022,wrong,GPT-4o mini Transcribe,94.68085106382979,combined_22,4483297
1,shareholders meeting in march the dividend is proposed at 5 1 2 danish kroner per share up by 5 from the,annual shareholders meeting in march the dividend is proposed at 5.5 danish kroner per share up by 5 from the,wrong,GPT-4o mini Transcribe,97.0873786407767,combined_22,4483297
2.6,the deck position of the company down to just over 2.6 2.7 billion and as nick mentioned we are again increasing,debt position of the company down to just over 2.7 billion dollars and as nick mentioned we are again increasing,wrong,whisper-small,92.72727272727272,combined_22,4483320
196,activity in this region we started with edvard grieg at 196 million barrels of 2 p reserves when we sanctioned the,activity in this region we started with edvard grieg at 186 million barrels of 2p reserves when we sanctioned the,wrong,whisper-small,98.23008849557522,combined_22,4483320
2.3,adjust for the working capital came in at close to 2.3 billion and after working capital 2.58 billion we have total,we adjust for the working capital came in at close to 3.3 billion and after working capital 3 billion and,wrong,whisper-large-v3-turbo,93.71980676328502,combined_22,4483320
2.6,the deck position of the company down to just over 2.6 2.7 billion and as nick mentioned we are again increasing,the debt position of the company down to just over 2.7 billion and as nick mentioned we are again increasing,wrong,whisper-large-v3-turbo,94.44444444444444,combined_22,4483320
3.60,this year and we continue to sustain low operating costs 3.60 per barrel is the guidance for this year thats slightly,year and we continue to sustain low operating costs 3.6 per barrel is the guidance for this year thats slightly,wrong,whisper-large-v3-turbo,99.09909909909909,combined_22,4483320
4,consideration to only 4 to 25 we acquired in the 4 to 25 we acquired in terms of cash generation for,led to a 320 million cash consideration to omv for the 25 we acquired in terms of cash generation for,wrong,whisper-large-v3-turbo,82.28571428571428,combined_22,4483320
3.60,this year and we continue to sustain low operating costs 3.60 per barrel is the guidance for this year thats slightly,year and we continue to sustain low operating costs 3.6 per barrel is the guidance for this year thats slightly,wrong,whisper-large-v3-turbo,99.09909909909909,combined_22,4483320
3.60,this year and we continue to sustain low operating costs 3.60 per barrel is the guidance for this year thats slightly,year and we continue to sustain low operating costs 3.6 per barrel is the guidance for this year thats slightly,wrong,GPT-4o mini Transcribe,99.09909909909909,combined_22,4483320
1.90,and the combining group will pay an annual dividend of 1.90 per share post completion on a quarterly basis and the,and the combined group will pay an annual dividend of 1.9 per share post completion on a quarterly basis and,wrong,GPT-4o mini Transcribe,96.2962962962963,combined_22,4483320
370,800 million which therefore gave us a cash build of 370 million so were exiting 2021 with a cash tax sorry,to 800 million which therefore gave us a cash balance of 450 million so were exiting 2021 with a cash,wrong,GPT-4o mini Transcribe,92.38578680203045,combined_22,4483320
2021,expect to continue the momentum that we had since q2 2021 by making all countr countries contribute to the growth as,we expect to continue the momentum that we had since q221 by making all countries contribute to the growth as,wrong,whisper-small,90.82568807339449,combined_22,4483338
2021,not at the low levels weve seen earlier in in 2021 where we were very much focused on focused on ebitda,not at at the low levels weve seen earlier in 21 but we were very much focused on ebitda in,wrong,whisper-small,85.87570621468926,combined_22,4483338
2022,with that ambition to make a major trend shift during 2022 2021 which which kjell just mentioned i mean we have,set the ambition to make a major trend shift during 2021 which charles just mentioned and i mean we have,wrong,whisper-large-v3-turbo,86.95652173913044,combined_22,4483338
2,please so i will do 1 and maybe hendrik does 2 yeah so what you are highlighting is an opportunity for,please so ill do 1 that maybe henrik does too yes so what you are highlighting is an opportunity for,wrong,whisper-large-v3-turbo,91.0,combined_22,4483338
2,please so i will do 1 and maybe hendrik does 2 yeah so what you are highlighting is an opportunity for,please so ill do 1 that maybe henrik does too yes so what you are highlighting is an opportunity for,wrong,whisper-large-v3-turbo,91.0,combined_22,4483338
150,an annualized run rate of 500 million with savings of 150 million affecting the pl in the quarter and 355 million,annualized run rate of 500 million with savings of 115 million affecting the pl in the quarter and 355 million,wrong,GPT-4o mini Transcribe,99.0909090909091,combined_22,4483338
1,which you have pushed back by 6 months which you 1 of your peers kpn did yesterday as well just wanted,cost cutting which you have pushed back by 6 months which your peers kpn did yesterday as well just wanted,wrong,GPT-4o mini Transcribe,95.38461538461537,combined_22,4483338
2023,last of the big migrations in the first quarter of 2023 is a better 1 for for for our overall business,the last of the big migrations in the first quarter of 23 is a better 1 for our overall business,wrong,GPT-4o mini Transcribe,89.58333333333334,combined_22,4483338
2022,with that ambition to make a major trend shift during 2022 2021 which which kjell just mentioned i mean we have,we set the ambition to make a major trend shift during 2021 which shall just mention i mean we have,wrong,GPT-4o mini Transcribe,84.84848484848484,combined_22,4483338
100,31.3 billion yen and consolidated operating income increased the significant 100 and 13.3 billion yen year on year to 465.2 billion,trillion 31.3 billion yen and consolidated operating income increased the significant 113.3 billion yen yield on year to 465.2 billion,wrong,whisper-small,95.3125,combined_22,4483506
30,in sales our fy21 sales is expected to decrease decrease 30 billion yen compared to our pre vious forecast of 1,impact of decrease in sales fy21 sales are expected to increase 80 billion yen compared to our pre vious forecast,wrong,whisper-small,85.85365853658537,combined_22,4483506
2,despite the covid 19 you had achieved well so taking 2 countries difficult environment what kind of good measures will be,despite the covid 19 you would achieve it well so taking into account this difficult environment what kind of good,wrong,whisper-small,89.90825688073394,combined_22,4483506
100,31.3 billion yen and consolidated operating income increased the significant 100 and 13.3 billion yen year on year to 465.2 billion,trillion 31.3 billion yen and consolidated operating income increased the significant 113.3 billion yen yield on year to 465.2 billion,wrong,whisper-small,95.3125,combined_22,4483506
20,compared to our pre vious forecast to 1 trillion only 20 billion yen compared to our pre vious forecast to 1,compared to our pre vious forecast to 1610 billion yen our fy21 open income forecast remains unchanged from the pre,wrong,whisper-large-v3-turbo,75.64766839378238,combined_22,4483506
3,therefore for example in the mid range plan period 2 3 year strategic investment is that included in that we are,therefore for example in the mid range plan period 2 trillion strategic investment is that included in that we are,wrong,whisper-large-v3-turbo,93.75,combined_22,4483506
355,deputy pre sident and the cfo chief financial officer from 355 we have and and a session for media and from,mr totoki executive deputy pre sident the cft financial officer from 3.55 we have qa session for media and from,wrong,whisper-large-v3-turbo,88.88888888888889,combined_22,4483506
